"","Scap_PJ_001","Scap_PJ_002","Scap_PJ_003","Scap_PJ_004","Scap_PJ_005","Scap_PJ_006","Scap_PJ_007","Scap_PJ_008","Scap_PJ_009"
"Scap_DM21G11_00712",16052,19321,20559,14601,10847,15264,9655,8827,7316
"Scap_DM21G11_00713",12111,10833,10975,9629,6924,11994,6442,7309,6634
"Scap_DM21G11_00714",72601,85910,92382,51237,40085,67483,61400,60924,62582
"Scap_DM21G11_00715",41751,47297,46200,26757,16240,25999,23456,18459,17024
"Scap_DM21G11_00716",81160,91639,92762,61714,43753,75288,68647,61032,58067
"Scap_DM21G11_00717",46297,53154,53697,34816,25994,40424,42041,38171,39459
"Scap_DM21G11_00718",102056,111288,99020,69253,45115,75969,69388,57511,55797
"Scap_DM21G11_00719",24048,27177,20601,19422,12255,21190,19760,16424,16322
"Scap_DM21G11_00720",71509,73956,60617,61534,41828,73150,73641,63906,64558
"Scap_DM21G11_00721",87877,91927,70164,63209,39921,71574,66180,53001,55146
"Scap_DM21G11_00722",66717,67835,51987,47770,32458,64807,57040,52648,59915
"Scap_DM21G11_00723",20346,20114,15845,13967,8406,15000,14301,11431,12360
"Scap_DM21G11_00724",38574,38137,27873,24303,14364,25939,20396,17008,18328
"Scap_DM21G11_00725",51714,52667,41133,37391,23393,41337,37475,30340,32279
"Scap_DM21G11_00726",52756,55089,43406,40825,26244,46291,41989,38049,42797
"Scap_DM21G11_00727",28454,27053,19780,17378,9210,16204,14106,11244,11500
"Scap_DM21G11_00728",22163,22690,18678,17189,9916,17397,18057,15332,16639
"Scap_DM21G11_00729",34576,33788,25235,21142,11956,21440,19291,15905,17370
"Scap_DM21G11_00730",60778,60404,43609,36719,20773,36860,32274,25142,27664
"Scap_DM21G11_00731",23159,23072,16694,15227,8547,16910,15217,12262,13475
"Scap_DM21G11_00732",37422,38210,27609,25760,15212,29257,25583,21395,24872
"Scap_DM21G11_00733",22639,22775,16712,15358,8989,16636,15129,12252,14159
"Scap_DM21G11_00734",29099,28539,22070,21087,11647,21097,17088,14434,15673
"Scap_DM21G11_00735",164712,166721,148958,159123,104745,178771,140459,125150,130930
"Scap_DM21G11_00736",63759,66190,61619,59211,38538,62695,48791,43388,44990
"Scap_DM21G11_00737",20102,21971,22446,18388,12015,19347,15684,13271,13239
"Scap_DM21G11_00738",32037,35461,38737,30294,21396,34433,28068,25279,26673
"Scap_DM21G11_00739",88543,100582,115116,93598,68952,114583,93817,94016,98443
"Scap_DM21G11_00740",103709,118361,148143,125178,87880,140473,120315,108205,110789
"Scap_DM21G11_00741",108136,120711,136188,89153,59006,93174,73740,63609,63708
"Scap_DM21G11_00742",61597,72985,86963,51831,39530,68408,56937,58789,60112
"Scap_DM21G11_00743",5338,5480,5694,3889,2615,4467,4111,3922,3582
"Scap_DM21G11_00744",5699,5938,5731,4678,3304,5593,5089,4729,4501
"Scap_DM21G11_00745",4713,4899,4787,3074,2196,3645,3347,2920,2783
"Scap_DM21G11_00746",3267,3575,3487,2276,1576,2458,2453,1964,1919
"Scap_DM21G11_00747",66932,76133,76274,50975,41558,70943,69464,63870,61545
"Scap_DM21G11_00748",45270,49396,49274,27654,20816,32073,32215,27278,24549
"Scap_DM21G11_00749",4603,4345,4882,6586,4748,7254,4203,4353,3772
"Scap_DM21G11_00750",6473,5883,5680,4005,2807,4487,2893,2955,2466
"Scap_DM21G11_00751",58,55,45,81,64,90,63,60,56
"Scap_DM21G11_00752",140,156,167,251,196,366,224,233,239
"Scap_DM21G11_00753",255,253,285,387,306,496,319,334,317
"Scap_DM21G11_00754",193,224,169,257,177,297,240,185,191
"Scap_DM21G11_00755",81,70,64,102,75,122,87,68,67
"Scap_DM21G11_00756",1296,1301,1206,1391,1029,1682,1129,1108,985
"Scap_DM21G11_00757",2647,2598,2716,2976,2085,3346,2378,2462,2358
"Scap_DM21G11_00758",4192,4912,5463,6521,4986,8059,4925,5744,6183
"Scap_DM21G11_00759",4187,3573,3149,4727,3127,5671,4073,3865,3721
"Scap_DM21G11_00760",1310,749,801,5773,3348,4928,4541,4335,3955
"Scap_DM21G11_00761",6890,5988,7385,15407,10524,16068,13290,13586,13064
"Scap_DM21G11_00762",3118,2081,2225,23360,13609,22746,27498,27760,31201
"Scap_DM21G11_00763",47245,28125,28891,224250,133926,204142,164162,176318,180834
"Scap_DM21G11_00764",31323,19464,21131,151069,104997,156035,137267,169036,172757
"Scap_DM21G11_00765",111040,64864,66812,404298,241361,365238,300026,343858,364195
"Scap_DM21G11_00766",9114,11161,12009,4787,3640,5890,5854,5445,5072
"Scap_DM21G11_00767",2781,3112,3749,2401,1596,2558,2324,2273,2310
"Scap_DM21G11_00768",7608,8186,9679,8840,6166,9454,10144,10383,10260
"Scap_DM21G11_00769",4789,5439,6398,4791,3799,5893,5503,6755,7010
"Scap_DM21G11_00770",14587,25376,23658,3267,3141,4219,5684,5522,4749
"Scap_DM21G11_00771",2182,3456,4519,1135,1029,1552,1859,1761,1623
"Scap_DM21G11_00772",3670,4683,5634,1846,1425,2108,1894,1747,1681
"Scap_DM21G11_00773",6284,9260,11412,13471,10444,17377,4447,3897,3423
"Scap_DM21G11_00774",1997,2281,2377,6299,4172,5738,4162,3379,2712
"Scap_DM21G11_00775",1348,1846,1953,86560,66082,93196,52781,54480,53440
"Scap_DM21G11_00776",13057,15941,18099,16049,12421,21141,11754,12404,13345
"Scap_DM21G11_00777",47754,56891,61982,43105,33414,57487,30161,34011,36052
"Scap_DM21G11_00778",15842,18385,19480,13325,9316,16738,9224,8807,8510
"Scap_DM21G11_00779",6093,6749,7939,2221,1767,2642,1786,1693,1741
"Scap_DM21G11_00780",2005,1887,2249,2559,1956,3291,1855,2087,1764
"Scap_DM21G11_00781",13789,13412,16723,23656,17168,28985,17824,18674,18555
"Scap_DM21G11_00782",9477,10573,12517,10473,6911,11123,7377,6602,6349
"Scap_DM21G11_00792",1813,2104,1971,5215,3614,5121,3726,3077,2848
"Scap_DM21G11_00793",26384,25842,25206,19776,12746,21077,12732,11665,11617
"Scap_DM21G11_00794",51100,55326,57667,41138,31980,52696,36559,36490,36668
"Scap_DM21G11_00795",33354,35363,34160,22753,16053,25479,16575,15057,14531
"Scap_DM21G11_00796",1721,1432,1754,11226,7320,10853,10917,12934,12563
"Scap_DM21G11_00797",272,220,233,1855,935,1399,1398,1238,1107
"Scap_DM21G11_00798",1455,1283,1362,3527,2426,3456,3742,3796,3670
"Scap_DM21G11_00799",676,532,615,887,669,917,915,969,965
"Scap_DM21G11_00800",180263,136211,166824,299324,243109,362498,241696,224382,196856
"Scap_DM21G11_00801",7576,7053,7061,6978,5189,8555,8170,7483,7012
"Scap_DM21G11_00802",64820,80833,91341,34175,29051,45204,25959,27823,26679
"Scap_DM21G11_00803",5184,6083,6202,3119,2487,3342,2954,3025,2487
"Scap_DM21G11_00804",17404,16764,17044,54732,40430,58351,98928,95215,89506
"Scap_DM21G11_00805",10781,10746,11146,37565,30091,43243,88394,92437,85736
"Scap_DM21G11_00806",1494,923,939,4037,2552,3519,4915,5084,4803
"Scap_DM21G11_00807",18544,20143,20588,15911,10220,16733,13987,12310,12204
"Scap_DM21G11_00808",2316,2616,2711,1784,1245,2110,1706,1529,1537
"Scap_DM21G11_00809",27365,31358,33765,19517,15139,24610,19885,21178,20398
"Scap_DM21G11_00810",1914,1188,1208,7351,3688,4984,6115,5229,4159
"Scap_DM21G11_00811",22751,19063,19737,54342,33878,51242,26520,29725,30628
"Scap_DM21G11_00812",48436,50155,51559,21181,16754,25857,19547,19854,17103
"Scap_DM21G11_00813",17565,18302,25224,18890,14877,22368,14936,14284,13526
"Scap_DM21G11_00814",39164,39898,54489,41455,32028,50597,33109,33890,30951
"Scap_DM21G11_00815",63973,64600,79051,56089,43881,69226,47950,50711,46101
"Scap_DM21G11_00816",31600,32139,40113,32864,29065,45759,32841,36805,34305
"Scap_DM21G11_00817",17165,17378,17556,16673,12776,19283,13574,14111,12773
"Scap_DM21G11_00818",5297,6294,8420,18610,12556,17644,13650,12907,11370
"Scap_DM21G11_00819",9374,10877,13906,35473,26471,39810,29254,29364,26216
"Scap_DM21G11_00820",12182,12411,12497,14308,9991,15260,11208,10574,10159
"Scap_DM21G11_00821",4049,4872,5180,2034,1474,2341,2101,1936,1680
"Scap_DM21G11_00822",10027,8424,8614,12159,7693,11382,9934,8841,8028
"Scap_DM21G11_00823",12357,13997,14080,9169,5686,8828,6429,5856,5444
"Scap_DM21G11_00824",34408,43874,57455,27118,19351,33712,19431,19209,20755
"Scap_DM21G11_00825",3903,4483,4821,1429,1292,1820,2216,2186,1756
"Scap_DM21G11_00826",310734,298133,293168,67152,49793,75350,51895,47622,41362
"Scap_DM21G11_00827",17557,16995,20293,33835,21963,35396,28691,25730,24841
"Scap_DM21G11_00828",16347,16614,16720,18431,12872,21421,15471,15226,14702
"Scap_DM21G11_00829",41249,27844,27740,101138,65142,101836,83636,93539,93044
"Scap_DM21G11_00830",23804,27478,37592,14025,10856,16832,17725,15741,15153
"Scap_DM21G11_00831",64442,78158,85638,29896,23320,35676,28279,25483,22556
"Scap_DM21G11_00832",7574,8349,8611,5434,3706,6508,5510,4826,4977
"Scap_DM21G11_00833",11883,12901,12352,9196,5732,8937,8396,6730,6614
"Scap_DM21G11_00834",17014,18921,19025,12495,9282,14220,13732,11686,11056
"Scap_DM21G11_00835",7661,9081,9670,5647,4258,6662,5545,5548,5065
"Scap_DM21G11_00836",4228,5178,5977,3217,2468,3722,3617,3281,3298
"Scap_DM21G11_00837",35490,34210,43580,68930,47376,82294,46767,48795,51407
"Scap_DM21G11_00838",45758,43514,52567,82571,53435,91118,46318,42605,41282
"Scap_DM21G11_00839",33719,31967,39622,58928,39655,64437,34957,32567,30217
"Scap_DM21G11_00840",40060,39518,47141,57124,39620,66407,36918,35074,33693
"Scap_DM21G11_00841",48952,56259,65905,55388,45884,77130,56783,57813,56503
"Scap_DM21G11_00842",143847,160289,190321,154069,113875,182654,151961,138377,132802
"Scap_DM21G11_00843",14536,14722,15333,10793,6653,10708,7375,5947,5457
"Scap_DM21G11_00844",55595,60027,70693,45905,32720,53834,40727,37074,35185
"Scap_DM21G11_00845",74505,82000,96508,65675,51348,87437,65142,65170,59945
"Scap_DM21G11_00846",163719,179208,234812,163330,124269,200887,163848,155758,149619
"Scap_DM21G11_00847",96469,112943,151319,97370,78468,128801,102905,103818,99628
"Scap_DM21G11_00848",222283,259057,339330,208017,155716,249898,201851,187381,182683
"Scap_DM21G11_00849",81789,92393,119135,69392,49853,80714,63510,58959,55556
"Scap_DM21G11_00850",1734,2204,2662,1490,1299,1938,1930,2067,1907
"Scap_DM21G11_00851",20520,21496,27554,22110,14832,21927,20098,18504,16637
"Scap_DM21G11_00852",24808,27462,32299,22520,17252,24241,21120,21512,19679
"Scap_DM21G11_00853",4428,4711,4632,3071,2254,3828,1954,2041,1853
"Scap_DM21G11_00854",521,654,733,1105,941,1347,1311,1366,1416
"Scap_DM21G11_00855",2696,3323,3959,18814,13976,25586,21772,19436,15888
"Scap_DM21G11_00856",421,468,606,2616,1996,2967,3189,3512,2850
"Scap_DM21G11_00857",484,524,674,2814,2244,3329,3253,3487,3013
"Scap_DM21G11_00858",465,577,742,2899,2187,3012,3361,3234,2470
"Scap_DM21G11_00859",435,465,630,2216,1757,2610,2743,2908,2636
"Scap_DM21G11_00860",102305,128901,138587,51468,41720,65083,48332,48067,47152
"Scap_DM21G11_00861",514,566,716,397,262,358,376,362,295
"Scap_DM21G11_00862",7982,10321,13685,12384,8693,13911,9627,9152,9009
"Scap_DM21G11_00863",1671,1532,1700,1520,1106,1508,1363,1254,1005
"Scap_DM21G11_00864",815,842,844,692,542,887,537,618,507
"Scap_DM21G11_00865",3144,2803,3116,3121,2005,3097,1597,1800,1809
"Scap_DM21G11_00866",30148,29978,31393,22790,17409,29507,19201,19574,19580
"Scap_DM21G11_00867",40817,47965,52000,22255,16918,26913,16150,16905,16288
"Scap_DM21G11_00868",30317,35286,36673,14149,9940,16281,9837,9112,8729
"Scap_DM21G11_00869",56497,68795,77108,26214,19884,31581,26353,26693,26280
"Scap_DM21G11_00870",2908,3249,3864,3621,2948,4063,3355,3229,2899
"Scap_DM21G11_00871",8734,9273,10117,10293,7244,12251,9080,8526,8017
"Scap_DM21G11_00872",2506,2628,3244,3290,2353,3921,2911,2524,2299
"Scap_DM21G11_00873",2187,2376,3100,3471,2606,4050,3289,2877,2690
"Scap_DM21G11_00874",6838,7271,9353,10710,7894,12796,10073,8700,8212
"Scap_DM21G11_00875",8576,9282,10638,8118,5510,8293,5826,5280,4760
"Scap_DM21G11_00876",19209,21427,25268,16832,11688,18024,14430,13187,12248
"Scap_DM21G11_00877",22063,25321,29581,13062,9432,15096,9267,9663,9367
"Scap_DM21G11_00878",8618,7424,7402,6750,4487,7203,6332,6100,5275
"Scap_DM21G11_00879",17891,15687,16182,15582,10907,17174,15070,15463,14256
"Scap_DM21G11_00880",57150,52060,54921,49372,35618,56109,44921,48444,45705
"Scap_DM21G11_00881",20137,24776,27213,10607,8706,13408,12488,11938,11184
"Scap_DM21G11_00882",4925,6048,6801,3011,2596,3787,3668,3514,3449
"Scap_DM21G11_00888",940,867,928,2117,1318,2385,2734,2537,2584
"Scap_DM21G11_00889",84,79,85,1221,640,1220,1666,1348,1501
"Scap_DM21G11_00890",138,123,118,2989,1653,3346,4095,3869,4304
"Scap_DM21G11_00891",115,133,125,3181,1839,3684,4375,4365,5039
"Scap_DM21G11_00892",104,123,117,3778,1949,3542,4300,3878,4223
"Scap_DM21G11_00893",77,71,79,3499,1903,3153,3813,3567,3933
"Scap_DM21G11_00894",11,10,9,402,176,333,335,300,382
"Scap_DM21G11_00895",285,340,298,9489,5431,9871,9714,9709,11727
"Scap_DM21G11_00896",117,142,99,3327,1665,2793,2503,2332,2603
"Scap_DM21G11_00897",4847,5308,5830,2405,1931,3032,2079,2297,1998
"Scap_DM21G11_00898",8282,9359,10756,4716,3671,5591,4202,4179,3837
"Scap_DM21G11_00899",3390,3776,4746,2158,1770,2707,1883,1877,1807
"Scap_DM21G11_00900",9525,11019,13735,6214,4672,7804,5333,5100,5157
"Scap_DM21G11_00901",18396,18764,20189,20454,15979,26995,19716,19930,20366
"Scap_DM21G11_00902",13351,16566,18287,11141,9018,14083,11571,11247,11256
"Scap_DM21G11_00903",11433,11024,9973,10670,6391,10676,6020,5909,5070
"Scap_DM21G11_00904",688,811,869,1018,747,817,815,745,600
"Scap_DM21G11_00905",2422,2566,2950,11846,8143,12455,9220,7750,6507
"Scap_DM21G11_00906",1304,1524,1628,5153,3780,5941,4460,3893,3222
"Scap_DM21G11_00907",7147,5064,6135,1544,1051,1762,844,746,756
"Scap_DM21G11_00908",8465,8489,8920,10721,7880,12636,8423,8858,7893
"Scap_DM21G11_00909",14748,16690,21384,9642,6825,10227,8438,7672,7041
"Scap_DM21G11_00910",12762,14145,19070,8144,6206,9965,7818,7696,7412
"Scap_DM21G11_00911",31570,29161,29920,21747,14977,25029,17810,17186,17264
"Scap_DM21G11_00912",23536,22468,23146,16826,12458,21464,16777,16828,17573
"Scap_DM21G11_00913",3449,3134,3587,3195,2503,3927,2867,3181,3219
"Scap_DM21G11_00914",8087,7084,7310,7027,4815,7682,4656,4502,4280
"Scap_DM21G11_00915",62802,60368,67775,68847,54164,89088,53923,64459,63885
"Scap_DM21G11_00916",5995,6096,6089,6926,5147,7602,6474,6129,5357
"Scap_DM21G11_00917",15517,15866,17147,12191,9985,16242,13561,13799,12980
"Scap_DM21G11_00918",20036,19263,24960,40502,28860,43071,28145,28020,24289
"Scap_DM21G11_00919",11589,11554,13180,10522,7981,12914,8089,8538,7835
"Scap_DM21G11_00920",28369,26592,24798,23591,18265,30122,21389,23236,23224
"Scap_DM21G11_00921",64722,56936,51178,58236,42425,67780,46945,46443,46077
"Scap_DM21G11_00922",9611,10833,13397,6515,4886,8071,5830,6392,6815
"Scap_DM21G11_00923",21428,21437,22267,14541,10775,17675,14248,13818,13335
"Scap_DM21G11_00924",78964,84074,90396,57780,48025,79346,56874,61365,56338
"Scap_DM21G11_00925",1484,1427,1530,1685,1051,1359,1151,954,825
"Scap_DM21G11_00926",852,837,916,558,310,485,371,315,280
"Scap_DM21G11_00927",4683,5265,5549,6493,4220,6671,3381,3092,2999
"Scap_DM21G11_00928",13356,15459,16705,19926,14526,24923,12430,12669,12466
"Scap_DM21G11_00929",7861,9372,10282,10366,7639,11406,6025,5785,5304
"Scap_DM21G11_00930",13754,16190,16936,17151,11362,18303,9269,9098,8522
"Scap_DM21G11_00931",9062,10565,11274,11304,8102,13319,7162,7354,6676
"Scap_DM21G11_00932",3522,3450,3417,6952,5114,7437,4331,4876,4405
"Scap_DM21G11_00933",6315,7339,7683,3993,3384,5368,3769,4374,3879
"Scap_DM21G11_00934",12031,13939,14458,7502,6145,10310,7122,7588,7397
"Scap_DM21G11_00935",13557,14753,15592,8331,6346,9796,7542,7391,6692
"Scap_DM21G11_00936",7188,8207,8981,6846,5538,8521,6955,6785,6519
"Scap_DM21G11_00937",1131,1169,1086,561,449,638,491,387,374
"Scap_DM21G11_00938",802,892,980,1208,822,1323,1017,1039,1096
"Scap_DM21G11_00939",4971,6193,6880,2788,2043,3222,2666,2673,2621
"Scap_DM21G11_00940",14307,15632,16143,9062,7433,11297,9229,9249,7917
"Scap_DM21G11_00941",8943,7437,8959,18422,11858,18789,17541,18800,18650
"Scap_DM21G11_00942",65972,69576,74030,54297,42392,68954,46564,48726,46098
"Scap_DM21G11_00943",10616,12705,13848,8501,5954,9778,5399,5533,5091
"Scap_DM21G11_00944",3254,2401,2232,7876,4976,7348,7045,7185,6659
"Scap_DM21G11_00945",28714,31320,34989,13748,9923,16648,12091,12436,12687
"Scap_DM21G11_00946",33712,36307,40956,15932,12789,20955,16650,17352,16113
"Scap_DM21G11_00947",11481,12033,14453,12829,9020,15212,9934,9721,9961
"Scap_DM21G11_00948",10145,10718,12046,9240,6372,10464,7672,6901,6358
"Scap_DM21G11_00949",17984,19596,20032,10898,8750,15130,10294,10769,10555
"Scap_DM21G11_00950",3161,3365,3414,1929,1292,1868,1480,1187,1159
"Scap_DM21G11_00951",22370,23017,23489,42907,29889,51558,23599,22496,18771
"Scap_DM21G11_00952",15346,16519,16461,12332,8941,14981,9422,8666,7893
"Scap_DM21G11_00953",6572,7213,7377,6137,4301,6903,5677,5542,5391
"Scap_DM21G11_00954",25376,27717,31874,21497,15695,24843,22068,23270,22609
"Scap_DM21G11_00955",27493,30638,34364,21604,16380,26059,21069,21819,21436
"Scap_DM21G11_00956",43417,49581,55125,33650,27808,43843,33533,36038,35063
"Scap_DM21G11_00957",3305,4757,6148,27807,20401,31082,21502,19785,18761
"Scap_DM21G11_00958",8948,9519,12620,3884,2767,4395,3784,3665,3054
"Scap_DM21G11_00959",81818,95693,129991,43807,36589,55856,47749,47050,41641
"Scap_DM21G11_00960",79748,90421,122875,44631,35938,54986,45925,43863,39292
"Scap_DM21G11_00961",12028,12058,12967,7065,4811,6646,5497,4893,4083
"Scap_DM21G11_00962",11727,12848,14848,5921,5185,7980,6807,7389,6975
"Scap_DM21G11_00963",9089,10486,12098,13261,13000,20240,10741,11986,11136
"Scap_DM21G11_00964",8414,7757,7956,10806,8519,12277,9367,10809,9375
"Scap_DM21G11_00965",9358,9457,9796,20918,15261,24436,15338,16172,15456
"Scap_DM21G11_00966",119342,113452,126374,258443,190428,312362,122822,135243,133798
"Scap_DM21G11_00967",27390,30671,33017,15312,11587,17695,12933,12352,12331
"Scap_DM21G11_00968",29196,33997,37587,16793,13308,20513,15436,15190,14467
"Scap_DM21G11_00969",1819,1896,1940,1547,1231,2102,1457,1602,1346
"Scap_DM21G11_00970",18311,19591,21691,19322,16251,24970,20946,22418,21206
"Scap_DM21G11_00971",41357,39456,40022,16271,11539,18365,14369,14300,12551
"Scap_DM21G11_00972",4810,5217,5721,4366,3385,5055,4295,4337,3879
"Scap_DM21G11_00973",11701,12396,13440,10965,8133,12419,9902,9623,9298
"Scap_DM21G11_00974",22336,23960,26117,19063,15197,23978,19238,19672,18794
"Scap_DM21G11_00975",11744,12506,13578,9267,6839,11072,8587,7821,7804
"Scap_DM21G11_00976",44505,40086,42103,60084,45099,66497,54283,61175,58325
"Scap_DM21G11_00977",32848,32533,32740,31724,22763,37174,24876,25791,25656
"Scap_DM21G11_00978",32766,30019,30354,38661,26426,42804,28509,28916,28603
"Scap_DM21G11_00979",2819,3130,4002,4568,3271,4578,4075,3400,3088
"Scap_DM21G11_00980",9073,9957,13268,15158,11458,17411,14670,13747,12494
"Scap_DM21G11_00981",5436,5647,6819,7077,5420,8065,6324,6011,5686
"Scap_DM21G11_00982",12647,15101,17310,6921,5174,8182,8059,8118,7991
"Scap_DM21G11_00983",1481,1426,1577,827,544,665,406,349,317
"Scap_DM21G11_00984",15099,9192,9078,28323,17544,25468,23863,23646,22100
"Scap_DM21G11_00985",18626,20926,22519,14773,11542,20346,14367,14461,14122
"Scap_DM21G11_00986",7645,7559,8727,6372,4538,6889,4762,4861,4197
"Scap_DM21G11_00987",6822,6894,7786,4994,3556,5708,3992,3893,3698
"Scap_DM21G11_00988",32381,33766,40009,20423,15487,25378,17765,17446,17107
"Scap_DM21G11_00989",23824,25042,27528,11603,9598,15898,10983,11215,11263
"Scap_DM21G11_00990",33935,31512,34031,27358,21566,33622,23139,25590,23366
"Scap_DM21G11_00991",4139,5165,7030,2469,1844,2785,2154,2064,1840
"Scap_DM21G11_00992",5151,5326,5495,3652,2336,3514,2703,2409,2150
"Scap_DM21G11_00993",9413,10384,11588,9840,7996,12338,9890,10287,9512
"Scap_DM21G11_00994",44412,42084,43986,29703,25391,38131,31714,33738,30710
"Scap_DM21G11_00995",26096,26911,27738,24317,18420,28887,22975,22983,20332
"Scap_DM21G11_00996",6857,6591,6369,5544,4628,6969,4512,4767,4403
"Scap_DM21G11_00997",19334,17670,17573,17229,14201,21838,14695,16139,14434
"Scap_DM21G11_00998",30181,29312,29342,34929,25693,43394,19406,18972,19207
"Scap_DM21G11_01030",7380,9201,9557,2785,2161,3206,2834,2625,2524
"Scap_DM21G11_01031",526,625,575,2099,1330,2298,391,330,288
"Scap_DM21G11_01032",324,364,331,1038,568,1014,204,178,161
"Scap_DM21G11_01033",999,1210,1196,3088,2005,3542,880,778,717
"Scap_DM21G11_01034",5507,6265,7415,4512,3006,4557,3721,3551,3233
"Scap_DM21G11_01035",1722,2014,2280,1389,1039,1655,1292,1259,1183
"Scap_DM21G11_01036",26712,21219,22015,46524,27688,43512,35251,33181,32137
"Scap_DM21G11_01037",12133,9791,9107,17454,10561,18329,10984,13022,13603
"Scap_DM21G11_01038",2226,2213,2438,2246,1511,2719,2078,2218,2406
"Scap_DM21G11_01039",31976,34148,34687,70042,55337,87681,66073,67128,62294
"Scap_DM21G11_01040",14325,15151,16832,11066,8345,13496,8972,8978,8934
"Scap_DM21G11_01041",6282,6890,7515,5345,3661,5927,4444,4656,4408
"Scap_DM21G11_01042",3588,3935,4133,1888,1367,2327,1459,1438,1422
"Scap_DM21G11_01043",13985,18808,19936,4100,3352,5431,5286,5252,4984
"Scap_DM21G11_01044",7677,8669,9599,7618,5971,9068,7507,8113,7869
"Scap_DM21G11_01045",74643,77845,78704,52912,37225,57517,43406,41540,41059
"Scap_DM21G11_01046",51737,54515,57095,33466,24146,39003,25432,25224,24137
"Scap_DM21G11_01047",153513,165798,173843,101891,81742,131564,86610,88041,83306
"Scap_DM21G11_01048",55625,58823,60488,38533,29398,46072,29612,27186,24558
"Scap_DM21G11_01049",45126,46909,49803,14182,11981,18491,10581,10819,10021
"Scap_DM21G11_01050",4473,5468,6611,1611,1584,2502,2370,2924,2406
"Scap_DM21G11_01051",21861,16857,17333,23858,15588,23356,19518,18912,17656
"Scap_DM21G11_01052",32094,33591,35083,29853,25804,41321,32863,35131,32219
"Scap_DM21G11_01053",20605,23058,24726,20685,16657,26587,14495,15091,14568
"Scap_DM21G11_01054",24150,27598,29665,22783,18747,29771,17039,17436,16423
"Scap_DM21G11_01055",10070,9398,9352,20274,16152,24856,22724,23945,23918
"Scap_DM21G11_01056",53636,60065,74981,43906,29650,50159,36875,34646,33024
"Scap_DM21G11_01057",71522,85459,112993,63828,50068,84315,65219,71990,68660
"Scap_DM21G11_01058",29377,33648,39558,24207,18630,29597,22037,21318,19805
"Scap_DM21G11_01059",6991,7308,7655,5812,4278,6635,4624,4198,3924
"Scap_DM21G11_01068",13240,14089,15990,9183,6961,11547,8919,9226,9032
"Scap_DM21G11_01069",9502,10518,12222,6172,4773,7723,5739,5569,5667
"Scap_DM21G11_01070",1166,958,1149,1513,1020,1463,1138,1027,996
"Scap_DM21G11_01071",6412,7389,8895,4637,3633,5864,4448,4439,4383
"Scap_DM21G11_01072",6232,6783,7430,3576,2401,4011,2831,2573,2556
"Scap_DM21G11_01073",19316,23618,25350,363943,297321,460448,332526,354005,337875
"Scap_DM21G11_01074",12577,15926,20922,18505,13130,20609,16522,15758,15673
"Scap_DM21G11_01075",54308,64750,71729,41943,35712,57376,42709,46645,45588
"Scap_DM21G11_01076",4143,3061,3360,9877,6920,9646,11548,11431,10694
"Scap_DM21G11_01077",2567,3149,3015,1262,970,1460,1023,921,866
"Scap_DM21G11_01078",3113,3735,4022,1885,1581,2288,1768,1751,1640
"Scap_DM21G11_01079",1740,2330,2587,1125,1081,1820,995,1458,1332
"Scap_DM21G11_01080",18159,16619,15620,11931,7303,12397,5679,5078,4642
"Scap_DM21G11_01081",1387,1412,1704,1391,1122,1589,1258,1332,1258
"Scap_DM21G11_01082",57,73,73,79,61,115,61,56,58
"Scap_DM21G11_01083",357,370,428,418,412,609,375,451,455
"Scap_DM21G11_01084",3857,3700,3912,5904,4303,6010,3892,3701,3337
"Scap_DM21G11_01085",41304,50070,55665,53272,41988,67175,36211,37319,35437
"Scap_DM21G11_01086",10105,9880,11176,15973,12175,19463,14936,17377,17234
"Scap_DM21G11_01087",9363,10400,12086,112354,116160,163807,86249,92624,74632
"Scap_DM21G11_01088",1793,2380,3151,62837,61832,80526,41542,39495,29707
"Scap_DM21G11_01089",3661,5107,6335,125958,122172,166573,80031,79268,58251
"Scap_DM21G11_01090",911,1076,1146,17653,14222,18852,8204,7439,5436
"Scap_DM21G11_01091",2994,3017,2713,31176,23309,37909,20714,23804,22793
"Scap_DM21G11_01092",12686,12906,12999,11904,8202,12882,8683,7464,6815
"Scap_DM21G11_01093",72768,76527,77901,29969,21851,32973,21690,21321,19643
"Scap_DM21G11_01094",5558,7368,7900,4212,3660,5575,5697,5508,5195
"Scap_DM21G11_01095",4187,5021,5296,3410,2344,3510,3250,3039,2818
"Scap_DM21G11_01096",6352,6644,6882,5728,4031,5915,5632,5293,5100
"Scap_DM21G11_01097",32557,30605,32515,28247,22356,34691,29562,29209,27224
"Scap_DM21G11_01098",17850,17627,19154,12245,9931,14153,12731,13027,12282
"Scap_DM21G11_01099",29426,32557,37992,33220,25262,40110,28161,30342,28071
"Scap_DM21G11_01100",5884,6935,8429,6052,4343,7368,5854,6263,6404
"Scap_DM21G11_01101",5508,6245,7055,5098,3411,5725,4372,4579,4574
"Scap_DM21G11_01102",2990,3178,4218,3638,2646,4198,2973,2992,2920
"Scap_DM21G11_01103",15918,18374,19456,11800,8471,12869,9675,8715,8343
"Scap_DM21G11_01104",9931,9765,9416,13982,8841,13031,10012,9500,9810
"Scap_DM21G11_01105",27028,20227,20527,82008,51234,72186,56181,57062,61162
"Scap_DM21G11_01106",39734,37472,40122,60534,44893,69188,50657,51119,47499
"Scap_DM21G11_01107",32537,31854,33771,49718,37701,57013,37679,36926,35692
"Scap_DM21G11_01108",82857,86372,89859,76274,54732,89380,54622,56219,55562
