"","Scap_PJ_010","Scap_PJ_011","Scap_PJ_012","Scap_PJ_013","Scap_PJ_014","Scap_PJ_015","Scap_PJ_016","Scap_PJ_017","Scap_PJ_018"
"Scap_LM7D7_a_01378",12386,14554,19183,16955,18023,17850,13489,12828,15570
"Scap_LM7D7_a_01379",28484,32413,33347,45972,51391,50810,33192,27590,34666
"Scap_LM7D7_a_01380",40745,46822,49586,63874,72640,70850,48272,39040,49394
"Scap_LM7D7_a_01381",31096,35164,37547,40673,45168,44306,35278,25450,33508
"Scap_LM7D7_a_01382",22586,26394,28278,24703,26785,23115,21789,12195,20178
"Scap_LM7D7_a_01383",40528,46598,47717,24528,30556,32376,22676,32064,29247
"Scap_LM7D7_a_01384",8374,9238,6355,5402,6902,6686,8266,8351,8217
"Scap_LM7D7_a_01385",395,467,279,2001,2153,2739,3353,2536,4104
"Scap_LM7D7_a_01386",175,218,174,453,429,509,695,648,795
"Scap_LM7D7_a_01387",187,253,199,488,451,482,635,627,731
"Scap_LM7D7_a_01388",410,556,475,1014,1201,1091,1398,1540,1478
"Scap_LM7D7_a_01389",142,168,126,272,315,303,479,515,432
"Scap_LM7D7_a_01390",18957,20646,16177,20291,25743,25557,20035,15702,19829
"Scap_LM7D7_a_01391",1188,1441,1307,2396,2700,2689,1881,2339,2406
"Scap_LM7D7_a_01392",3673,4054,2832,5988,7173,7178,4460,4841,4249
"Scap_LM7D7_a_01393",1948,2153,1946,2647,3009,2942,2211,2402,2157
"Scap_LM7D7_a_01394",1752,1932,1732,2003,2264,2112,2047,2192,1874
"Scap_LM7D7_a_01395",2308,2563,1762,2273,2811,2546,2361,2600,2310
"Scap_LM7D7_a_01396",3898,4341,3376,5480,7145,7083,3938,4661,3837
"Scap_LM7D7_a_01397",65136,74975,55199,37874,48781,48463,47923,61567,58082
"Scap_LM7D7_a_01398",46018,49802,38237,23066,29165,28851,34538,40333,36408
"Scap_LM7D7_a_01399",8539,9510,6145,17465,17658,18471,22763,19827,23042
"Scap_LM7D7_a_01400",385,540,412,1470,867,948,1475,893,888
"Scap_LM7D7_a_01401",37,48,47,126,55,72,166,69,89
"Scap_LM7D7_a_01402",111,145,149,727,279,358,627,248,337
"Scap_LM7D7_a_01403",128,193,163,1687,746,974,1252,216,480
"Scap_LM7D7_a_01404",235,309,228,2812,1292,1775,2533,368,931
"Scap_LM7D7_a_01405",236,373,367,6629,2921,4109,6033,482,1989
"Scap_LM7D7_a_01406",74,128,62,1890,786,1057,2511,149,860
"Scap_LM7D7_a_01407",166,320,234,5226,2011,2703,6724,520,2271
"Scap_LM7D7_a_01408",7374,9212,6920,9188,10513,10184,10041,10663,12561
"Scap_LM7D7_a_01409",2302,2583,2098,4293,4590,4235,3788,3616,3338
"Scap_LM7D7_a_01410",595,782,624,1077,1320,1177,1187,1197,1146
"Scap_LM7D7_a_01411",639,637,476,648,782,698,1199,822,1046
"Scap_LM7D7_a_01412",29084,29522,19991,32169,38582,36425,27894,37824,27614
"Scap_LM7D7_a_01413",21763,25346,20038,19281,26225,26003,17380,13754,19020
"Scap_LM7D7_a_01414",18495,22055,16055,10325,11803,10672,12167,12619,11701
"Scap_LM7D7_a_01415",32071,32908,29304,28288,35206,34499,27734,29313,29503
"Scap_LM7D7_a_01416",5915,6830,5334,3513,4714,3847,3607,5063,3013
"Scap_LM7D7_a_01417",25919,31329,31664,24524,28223,25825,23717,38220,25915
"Scap_LM7D7_a_01418",60799,70666,70239,39011,45994,42373,43252,64020,54404
"Scap_LM7D7_a_01419",29435,34146,27574,14778,16813,16610,17351,30606,22152
"Scap_LM7D7_a_01420",7639,9630,5761,3459,4448,3863,7649,6583,7059
"Scap_LM7D7_a_01421",1118,1137,583,868,1004,839,853,1347,1035
"Scap_LM7D7_a_01422",2182,2804,2521,2892,3447,3283,3017,2911,3049
"Scap_LM7D7_a_01423",96813,137074,123317,336136,383033,345877,494795,489908,595180
"Scap_LM7D7_a_01424",74537,90051,91280,152745,145478,148938,237465,221610,224635
"Scap_LM7D7_a_01425",6108,5526,3261,2669,3262,2707,3799,6025,3941
"Scap_LM7D7_a_01426",13250,14713,10222,11132,15474,14094,15020,13893,14581
"Scap_LM7D7_a_01427",2844,3107,2534,1854,2334,2392,2773,2869,2868
"Scap_LM7D7_a_01428",2821,3475,2637,1562,2184,1991,1940,2720,2151
"Scap_LM7D7_a_01429",239,341,177,100,129,131,170,217,162
"Scap_LM7D7_a_01430",12010,13573,10063,7150,9186,7590,11452,15490,11711
"Scap_LM7D7_a_01431",106202,135562,133898,129951,176753,165282,104793,84874,103735
"Scap_LM7D7_a_01432",638,750,370,392,597,449,624,491,529
"Scap_LM7D7_a_01433",489,588,534,857,1138,1056,690,909,879
"Scap_LM7D7_a_01434",6685,7773,6369,7393,8622,8145,12382,8693,11247
"Scap_LM7D7_a_01435",5966,8169,6006,8206,8252,9972,12025,14421,15987
"Scap_LM7D7_a_01436",6819,7857,4891,7615,7894,9570,12856,16038,16559
"Scap_LM7D7_a_01437",396,529,361,179,276,230,191,250,215
"Scap_LM7D7_a_01438",9008,12116,12916,12444,12260,13594,11859,10177,12881
"Scap_LM7D7_a_01439",22183,30774,26503,99145,90724,98459,81616,71562,97314
"Scap_LM7D7_a_01440",23163,26725,24240,10026,12894,10850,10213,12155,8565
"Scap_LM7D7_a_01441",4278,5197,5856,5471,6457,5957,6716,4271,5656
"Scap_LM7D7_a_01442",5854,6844,5157,5749,4750,4972,10107,5153,6624
"Scap_LM7D7_a_01443",3726,4919,4450,10926,8021,8784,15784,5263,9270
"Scap_LM7D7_a_01444",8570,12238,10943,33494,23963,25570,41757,12389,25785
"Scap_LM7D7_a_01445",7005,9585,8282,22407,17548,17483,38395,8785,22749
"Scap_LM7D7_a_01446",7340,7044,6430,12702,12102,13386,21669,6020,12034
"Scap_LM7D7_a_01447",1386,2104,1337,8850,10808,8665,12939,5518,9060
"Scap_LM7D7_a_01448",33651,37105,28886,18712,25354,23046,22623,15583,21549
"Scap_LM7D7_a_01449",1000,1056,934,377,519,394,584,1064,556
"Scap_LM7D7_a_01450",924,963,780,720,892,923,871,1171,1301
"Scap_LM7D7_a_01451",1247,930,764,12284,13007,13610,7040,6375,5844
"Scap_LM7D7_a_01452",1821,1898,1401,1025,1281,1172,1382,1541,1275
"Scap_LM7D7_a_01453",2756,2764,2311,2200,2842,2700,2511,2584,2225
"Scap_LM7D7_a_01454",89,102,64,128,133,149,163,141,118
"Scap_LM7D7_a_01455",130,149,107,283,310,323,210,217,215
"Scap_LM7D7_a_01456",60222,63843,63279,60140,80815,73808,43958,49009,44216
"Scap_LM7D7_a_01457",5810,6481,3607,3036,4011,3300,5975,4579,4383
"Scap_LM7D7_a_01458",1981,1757,2308,3044,3793,3640,3834,1312,1994
"Scap_LM7D7_a_01459",4200,4331,2015,4187,5062,4548,4682,3478,4254
"Scap_LM7D7_a_01460",408,396,120,339,410,395,409,312,405
"Scap_LM7D7_a_01461",67,59,49,67,97,78,70,72,67
"Scap_LM7D7_a_01462",644,524,331,411,451,398,465,514,405
"Scap_LM7D7_a_01463",261,309,198,50,53,62,53,72,52
"Scap_LM7D7_a_01464",102079,153691,120027,121289,114141,137004,172331,161657,213931
"Scap_LM7D7_a_01465",14343,19549,14374,11839,11489,13720,18587,21552,24870
"Scap_LM7D7_a_01466",2906,3126,2551,2604,3280,2860,2794,5299,3261
"Scap_LM7D7_a_01467",3663,4329,3708,3159,3988,3482,3598,6888,3930
"Scap_LM7D7_a_01468",15310,17454,17598,23797,31786,32025,13881,10141,14861
"Scap_LM7D7_a_01469",6181,6063,4766,7385,10309,9239,9159,5019,6550
"Scap_LM7D7_a_01470",10459,11692,10012,14042,19317,17544,15638,9027,11416
"Scap_LM7D7_a_01471",5856,8691,7428,10785,13389,12227,7135,6241,6811
"Scap_LM7D7_a_01472",14075,321767,172884,24514,23327,24940,24397,18579,28189
"Scap_LM7D7_a_01473",23121,61084,52728,60741,55674,52979,73294,79033,86349
"Scap_LM7D7_a_01474",2487,11372,8726,14369,11201,9908,10593,10731,10024
"Scap_LM7D7_a_01475",10802,11349,8934,6913,9392,8224,8900,8124,8537
"Scap_LM7D7_a_01476",24069,29242,21360,16473,21315,18713,19182,19379,20029
"Scap_LM7D7_a_01477",25899,30259,25598,18182,23859,22485,19769,20415,19863
"Scap_LM7D7_a_01478",2434,2975,1976,2228,2950,2562,2413,3370,2321
"Scap_LM7D7_a_01479",5979,7360,6720,5893,7335,6732,6446,8836,5984
"Scap_LM7D7_a_01480",12421,15629,12304,11311,14947,13619,13419,18754,13074
"Scap_LM7D7_a_01481",1739,1791,1339,1294,1458,1366,1823,1769,1962
"Scap_LM7D7_a_01482",584,870,600,908,1054,1077,1664,1791,2168
"Scap_LM7D7_a_01483",8010,11276,7447,12673,14683,13985,9829,8084,8391
"Scap_LM7D7_a_01484",10322,16058,13696,21473,25302,23169,15909,13046,13811
"Scap_LM7D7_a_01485",9303,10837,8097,8234,10495,9504,11479,10656,11071
"Scap_LM7D7_a_01486",29597,30124,26100,28617,31756,35610,29918,27523,36487
"Scap_LM7D7_a_01487",112347,124904,98533,92057,111880,104562,127405,112276,115393
"Scap_LM7D7_a_01488",29350,35023,31461,48037,57133,58020,50816,49991,55421
"Scap_LM7D7_a_01489",8181,10056,8877,13889,17682,17227,7945,10436,9817
"Scap_LM7D7_a_01490",12992,15230,16550,10758,12999,12628,13158,14455,14198
"Scap_LM7D7_a_01491",4662,5125,3506,3126,3621,3400,4827,5364,5165
"Scap_LM7D7_a_01492",6118,6632,5066,3599,4265,3804,5564,7247,6334
"Scap_LM7D7_a_01493",8470,9254,8239,4694,5744,5255,6823,8135,7318
"Scap_LM7D7_a_01494",14955,17257,14916,8211,10018,9178,11476,13706,12057
"Scap_LM7D7_a_01495",21174,23041,17056,14210,18266,17914,13444,16612,14663
"Scap_LM7D7_a_01496",17193,19330,17650,17235,22205,21826,12850,14352,13412
"Scap_LM7D7_a_01497",32682,36408,31085,23721,31556,29383,24440,25562,23739
"Scap_LM7D7_a_01498",80239,95682,74605,56194,75201,68788,79431,65513,74747
"Scap_LM7D7_a_01499",89880,102980,85877,58280,71425,68639,96887,94190,94847
"Scap_LM7D7_a_01500",23713,27048,15113,9948,15644,12332,22921,38346,21404
"Scap_LM7D7_a_01501",8411,10529,8561,8801,12586,11005,7898,8810,7786
"Scap_LM7D7_a_01502",5155,6524,5371,3703,4978,4706,4325,5563,4548
"Scap_LM7D7_a_01503",7292,8543,5888,7174,9616,8147,9652,11423,8633
"Scap_LM7D7_a_01504",55715,65906,60640,71894,93095,82563,89120,100340,89367
"Scap_LM7D7_a_01505",4398,5278,4817,5634,7081,6539,6726,8148,6871
"Scap_LM7D7_a_01506",5031,5872,3934,6237,7733,7127,7965,9451,7964
"Scap_LM7D7_a_01507",21026,25072,26816,26666,31828,30122,34975,42477,34094
"Scap_LM7D7_a_01508",6951,8150,7197,10614,13324,12643,11454,13802,11463
"Scap_LM7D7_a_01509",31405,36258,30560,22304,29343,25986,23413,29489,23241
"Scap_LM7D7_a_01510",40235,45991,36738,29407,34793,31265,36898,45809,39093
"Scap_LM7D7_a_01511",17490,18590,15191,10858,13567,12697,13878,18241,15113
"Scap_LM7D7_a_01512",6790,8133,5860,4675,5583,5292,7069,8100,6989
"Scap_LM7D7_a_01513",10666,12406,9950,9433,11388,10596,13277,15390,12282
"Scap_LM7D7_a_01514",29850,36053,25299,15631,20606,18403,25176,34087,25790
"Scap_LM7D7_a_01515",40349,44966,41919,21518,28052,26083,30868,44462,32270
"Scap_LM7D7_a_01516",118792,140441,98618,93210,125640,115668,130528,147668,128299
"Scap_LM7D7_a_01517",138858,162478,139536,83167,109499,95710,129860,190485,130353
"Scap_LM7D7_a_01518",35890,40281,27293,21587,24594,23780,25494,25980,29652
"Scap_LM7D7_a_01519",55264,59957,62616,55706,65751,66632,44287,44168,53552
"Scap_LM7D7_a_01520",6935,7036,7675,4750,5205,5031,5072,5018,5648
"Scap_LM7D7_a_01521",13642,13124,14142,11519,13270,12915,10538,9652,11606
"Scap_LM7D7_a_01523",28119,33763,33806,33833,38324,32623,18680,35537,21735
"Scap_LM7D7_a_01524",1047,1204,1192,2231,1982,2087,1683,3120,1932
"Scap_LM7D7_a_01525",44752,60896,67051,79862,97660,88915,130320,149917,191209
"Scap_LM7D7_a_01526",74379,112016,92981,127759,153352,139116,219896,247169,327158
"Scap_LM7D7_a_01527",13604,16835,16016,12995,15911,14638,16190,16080,17048
"Scap_LM7D7_a_01528",9995,11618,10369,7852,9494,8931,10687,10620,10962
"Scap_LM7D7_a_01529",9886,11353,8696,7489,9570,9644,6345,6313,6509
"Scap_LM7D7_a_01530",17959,19669,16596,10045,12198,11784,10909,10495,11111
"Scap_LM7D7_a_01531",1065,1344,951,680,829,726,668,759,619
"Scap_LM7D7_a_01532",350,411,388,170,214,166,195,250,188
"Scap_LM7D7_a_01533",40895,38956,24024,19689,27232,22210,33521,56350,34333
"Scap_LM7D7_a_01534",6827,7966,6794,4080,5587,4952,5152,6881,4907
"Scap_LM7D7_a_01535",3271,3625,2499,1498,2059,1753,2197,2971,2063
"Scap_LM7D7_a_01536",27297,30251,23982,14853,21979,17707,25599,38687,27073
"Scap_LM7D7_a_01537",38618,44337,36377,27274,35757,31931,37230,45009,39919
"Scap_LM7D7_a_01538",7101,8057,7329,5227,6696,5946,7887,8255,8086
"Scap_LM7D7_a_01539",17497,18992,15439,13196,17107,15351,21103,21192,22069
"Scap_LM7D7_a_01540",42773,49925,42781,35365,50462,46206,53122,48588,51543
"Scap_LM7D7_a_01541",2527,3009,1630,1960,2483,2273,3736,2996,3328
"Scap_LM7D7_a_01542",60038,64724,41424,17989,20582,17270,41684,65417,52021
"Scap_LM7D7_a_01543",33809,36046,42551,15766,20766,19301,15006,19342,18046
"Scap_LM7D7_a_01544",52969,61144,43924,19107,24776,22988,21160,29687,26425
"Scap_LM7D7_a_01545",15028,16062,13032,3440,4185,4225,4412,7831,5735
"Scap_LM7D7_a_01546",24262,23807,15596,8196,10817,10466,7538,13389,9359
"Scap_LM7D7_a_01547",5061,6134,6583,9199,11196,9947,6484,5931,6782
"Scap_LM7D7_a_01548",4735,4855,3391,7539,10543,9918,7333,5968,6714
"Scap_LM7D7_a_01549",1105,1490,1295,1268,1615,1471,2294,3533,3209
"Scap_LM7D7_a_01550",42173,46802,40724,28318,38878,34893,37546,56494,36559
"Scap_LM7D7_a_01551",8229,8316,6122,6055,8204,7370,7187,10462,7102
"Scap_LM7D7_a_01552",59800,64938,46806,35690,47952,39781,66051,79704,62287
"Scap_LM7D7_a_01553",6803,7201,6210,5960,8023,7266,7841,7339,7619
"Scap_LM7D7_a_01554",10071,11429,11415,9500,12047,11488,13319,11582,12723
"Scap_LM7D7_a_01555",11847,12637,13734,12059,15131,14183,16021,13700,14916
"Scap_LM7D7_a_01556",4989,5636,5104,5249,6199,5516,5408,7998,5113
"Scap_LM7D7_a_01557",21729,28091,26052,28310,33246,27704,25367,37041,29547
"Scap_LM7D7_a_01558",7559,10010,9074,10232,11512,9706,9772,13963,10915
"Scap_LM7D7_a_01559",12799,16034,16368,17480,20358,17563,14394,21833,15923
"Scap_LM7D7_a_01560",9636,12223,10348,11331,13453,11613,10848,15719,11422
"Scap_LM7D7_a_01561",6878,9021,7233,7404,8998,8162,7519,11306,8176
"Scap_LM7D7_a_01562",982,1387,1388,1097,1202,1086,921,1675,1080
"Scap_LM7D7_a_01563",7361,9601,4520,9177,11342,10247,7297,5758,6815
"Scap_LM7D7_a_01564",26665,31183,28920,27775,38793,34990,31250,27771,30295
"Scap_LM7D7_a_01565",9076,10729,8373,9308,12496,11376,10601,8759,10339
"Scap_LM7D7_a_01566",5976,5861,8034,5489,6957,6442,4942,6605,5120
"Scap_LM7D7_a_01567",12548,13244,11695,8962,10394,9583,10847,14266,10263
"Scap_LM7D7_a_01568",12097,14435,14430,13950,20983,18981,8819,11495,9354
"Scap_LM7D7_a_01522",22305,26277,21558,17027,18686,15771,14226,21760,14597
"Scap_LM7D7_a_01569",4156,5103,4368,5728,7081,6780,7011,6519,7609
"Scap_LM7D7_a_01570",6045,7105,2983,4082,5466,4406,9832,12957,9721
"Scap_LM7D7_a_01571",3232,4564,2589,2107,3135,1948,7141,12798,6693
"Scap_LM7D7_a_01572",3234,4880,4819,3435,4838,3247,8448,15356,8323
"Scap_LM7D7_a_01573",24369,35414,33907,37434,47827,34255,73843,132945,72426
"Scap_LM7D7_a_01574",6821,11355,11927,25323,28460,21001,26914,49915,30202
"Scap_LM7D7_a_01575",4956,8703,9692,20199,21705,17547,20861,39162,25308
"Scap_LM7D7_a_01576",1925,3787,4227,4193,6180,3827,10150,23289,8355
"Scap_LM7D7_a_01577",1881,4133,2813,857,4423,1250,8828,26717,4164
"Scap_LM7D7_a_01578",6910,8614,7511,3387,7302,4354,9947,26812,5601
"Scap_LM7D7_a_01579",11999,13447,13174,7144,9927,8999,10368,12004,10568
"Scap_LM7D7_a_01580",5432,6441,5369,3711,4566,4542,4774,5942,4857
"Scap_LM7D7_a_01581",2669,3202,2467,1918,2584,2314,2843,2627,2429
"Scap_LM7D7_a_01582",80278,106198,96306,63802,74296,70202,94120,104959,108933
"Scap_LM7D7_a_01583",36404,38180,31774,28248,34417,35333,31284,29162,33525
"Scap_LM7D7_a_01584",25097,27009,21463,25561,31973,31888,23781,19395,23646
"Scap_LM7D7_a_01585",7515,8600,4906,4219,5288,5129,5818,5939,5731
"Scap_LM7D7_a_01586",94707,104158,98374,90194,111054,110294,79610,78261,76018
"Scap_LM7D7_a_01587",33389,33411,25469,22507,26663,25422,26084,30714,26865
"Scap_LM7D7_a_01588",22891,24932,19272,23109,27877,25820,26156,20740,21828
"Scap_LM7D7_a_01589",111281,129453,113819,88088,98580,87635,96666,119402,119090
"Scap_LM7D7_a_01590",88457,100482,77427,69559,79541,72934,72092,84555,87953
"Scap_LM7D7_a_01591",20394,25512,18662,15014,17363,15449,17568,22195,22976
"Scap_LM7D7_a_01592",34427,40640,34125,31570,40328,37638,30221,35561,37794
"Scap_LM7D7_a_01593",11792,14445,13630,8238,10093,9899,8258,11007,10608
"Scap_LM7D7_a_01594",64675,73145,69777,39922,49461,48682,40563,50685,49875
"Scap_LM7D7_a_01595",32328,36403,31807,18400,22423,22886,16067,18771,19115
"Scap_LM7D7_a_01596",85927,105433,95264,54628,64597,66599,50034,51597,58201
"Scap_LM7D7_a_01597",84314,95025,75862,48781,56581,53739,54379,53495,59893
"Scap_LM7D7_a_01598",12089,14181,10001,18442,24119,22159,13124,13177,13227
"Scap_LM7D7_a_01599",7461,8440,3693,5885,7216,6112,12349,9571,12209
"Scap_LM7D7_a_01600",4861,4724,3560,5692,5375,6476,9549,4659,6414
"Scap_LM7D7_a_01601",2575,2123,3168,7674,4786,8027,8909,1588,4829
"Scap_LM7D7_a_01602",8949,7413,8789,27330,18266,28957,32229,5038,15815
"Scap_LM7D7_a_01603",7601,6166,7185,22725,15188,24198,27439,4167,13835
"Scap_LM7D7_a_01604",14015,11556,13290,42192,27585,44104,50223,7222,24522
"Scap_LM7D7_a_01605",14666,12083,14061,45888,30733,49302,53467,7532,25813
"Scap_LM7D7_a_01606",31099,27385,25000,122267,85512,132780,116919,15079,53859
"Scap_LM7D7_a_01608",4918,5080,3106,3346,4723,4251,3679,4978,3669
"Scap_LM7D7_a_01609",2707,2676,2247,1512,1969,1798,2117,3083,2261
"Scap_LM7D7_a_01610",9179,10453,9304,8090,10572,9795,7543,10019,7549
"Scap_LM7D7_a_01611",28858,36043,36427,100796,81334,76186,122537,109406,124849
"Scap_LM7D7_a_01612",40269,56048,60827,241307,190845,175276,211905,199623,244616
"Scap_LM7D7_a_01613",13758,16996,14990,74105,62773,57245,69005,62642,76261
"Scap_LM7D7_a_01614",5098,6829,6165,24429,26919,24645,13305,15491,14599
"Scap_LM7D7_a_01615",15002,17995,12881,16232,19004,17204,15483,19334,17505
"Scap_LM7D7_a_01616",14149,17506,15777,18907,24961,22884,19770,20506,19059
"Scap_LM7D7_a_01617",4625,5419,4283,6049,7887,7180,6841,6761,6699
"Scap_LM7D7_a_01618",4155,4375,3500,4337,5787,5554,4669,3796,4446
"Scap_LM7D7_a_01619",3662,3973,3471,2966,3659,3244,4624,3640,3847
"Scap_LM7D7_a_01620",6245,7364,5907,4434,5535,5605,3763,5939,5068
"Scap_LM7D7_a_01621",27017,34599,34503,34318,44137,37085,49467,53121,55418
"Scap_LM7D7_a_01622",8492,10632,9933,9015,11811,9875,14061,16592,17290
"Scap_LM7D7_a_01623",4186,4723,3014,3274,4304,3642,4138,4606,4195
"Scap_LM7D7_a_01624",411,513,408,232,395,332,307,319,292
"Scap_LM7D7_a_01625",455,506,436,298,396,359,365,486,352
"Scap_LM7D7_a_01626",420,512,354,216,338,266,308,418,303
"Scap_LM7D7_a_01627",368,426,324,294,387,298,374,413,320
"Scap_LM7D7_a_01628",245,298,291,251,351,299,255,376,255
"Scap_LM7D7_a_01629",211,190,199,119,172,139,114,227,116
"Scap_LM7D7_a_01630",179,188,185,75,94,93,89,118,88
"Scap_LM7D7_a_01631",1620,1468,1927,2115,1332,1474,1177,1062,1171
"Scap_LM7D7_a_01632",713,708,476,747,863,859,782,745,703
"Scap_LM7D7_a_01633",1098,1477,1243,1337,1683,1397,981,1296,1100
"Scap_LM7D7_a_01634",9771,11476,11327,6807,9159,7411,10343,12308,10387
"Scap_LM7D7_a_01635",35957,45178,35964,25207,33735,27884,32220,66304,42534
"Scap_LM7D7_a_01636",2923,3382,3080,4361,5440,5111,3543,4548,3926
"Scap_LM7D7_a_01637",9698,11459,9864,6457,8195,7738,8836,10729,9525
"Scap_LM7D7_a_01638",6143,7113,5111,5232,6765,6317,6953,6625,6402
"Scap_LM7D7_a_01639",2136,2742,2957,3229,3879,3781,2129,2647,2243
"Scap_LM7D7_a_01640",2105,2292,2231,2734,3117,3133,2786,2638,2863
"Scap_LM7D7_a_01641",14317,16681,21775,24474,30578,28749,12477,16847,14032
"Scap_LM7D7_a_01642",2824,3330,2502,2523,3092,2986,2145,2573,2319
"Scap_LM7D7_a_01643",12312,13870,12343,12481,15608,14736,9219,10164,9698
"Scap_LM7D7_a_01644",11690,13507,10492,18673,16179,15074,12613,7879,11540
"Scap_LM7D7_a_01645",37776,48285,43380,50734,53771,49230,49494,25798,40310
"Scap_LM7D7_a_01646",47973,54557,42841,33990,42205,38106,42494,16940,30844
"Scap_LM7D7_a_01647",27242,25873,29629,15193,16341,17134,16552,4938,9142
"Scap_LM7D7_a_01648",123439,126628,126011,99164,112208,111487,110669,25314,71278
"Scap_LM7D7_a_01649",47389,48637,37719,24995,32856,31461,30808,37403,31732
"Scap_LM7D7_a_01650",31447,36063,32766,37348,45011,44866,41749,37566,41586
"Scap_LM7D7_a_01651",11412,13357,17511,16178,21064,19744,19323,19344,19211
"Scap_LM7D7_a_01652",4151,5241,7576,4321,5336,5027,7155,7649,7549
"Scap_LM7D7_a_01653",55751,62128,60581,44978,62595,60042,60054,93373,68454
"Scap_LM7D7_a_01654",2826,3214,3037,4127,4449,4285,6369,6716,7222
"Scap_LM7D7_a_01655",8614,10112,9701,13186,15815,14510,16892,13415,16094
"Scap_LM7D7_a_01656",15579,16630,16199,16078,20243,18306,16363,12077,15425
"Scap_LM7D7_a_01657",19487,22011,19674,82284,114416,95724,95106,82955,74881
"Scap_LM7D7_a_01658",4988,5687,5479,3308,3661,3631,3318,3296,3322
"Scap_LM7D7_a_01659",30166,34250,32893,23893,28274,25646,26402,34483,28997
"Scap_LM7D7_a_01660",6220,7589,6278,6219,7217,6500,8150,9560,8171
"Scap_LM7D7_a_01661",5839,6775,5560,4948,6365,5805,7214,8134,7252
"Scap_LM7D7_a_01662",4596,5353,3414,3164,4393,3889,4811,5331,4814
"Scap_LM7D7_a_01663",4284,4760,3705,1254,1722,1442,1559,2697,1870
"Scap_LM7D7_a_01664",1705,1980,1340,487,685,571,587,1079,616
"Scap_LM7D7_a_01665",1084,1238,947,1744,1955,1908,1413,1702,1711
"Scap_LM7D7_a_01666",217444,293874,267003,187910,221336,207873,263129,239975,309697
"Scap_LM7D7_a_01667",333263,460426,545247,430002,514886,481390,441988,410490,549174
"Scap_LM7D7_a_01668",73393,97303,135063,71531,80886,71996,80701,64394,104437
"Scap_LM7D7_a_01669",154064,222008,215758,154255,190448,164066,197166,128987,238071
"Scap_LM7D7_a_01670",30536,33255,18883,11633,15792,13946,13334,13957,14539
"Scap_LM7D7_a_01671",19816,21933,17915,10813,14373,12571,16439,12818,16064
"Scap_LM7D7_a_01672",14310,17188,10562,8451,11126,9570,14862,11741,11956
"Scap_LM7D7_a_01673",118297,149354,113075,75366,104636,93734,119006,109991,106243
"Scap_LM7D7_a_01674",7061,6092,4037,3379,4211,4309,2182,2038,2082
"Scap_LM7D7_a_01675",13558,14337,12458,8183,9726,9133,7668,8496,7804
"Scap_LM7D7_a_01676",11399,12349,11630,7304,8911,8360,6269,6106,6469
"Scap_LM7D7_a_01677",12455,13651,11076,7895,10167,9686,6751,6398,6970
"Scap_LM7D7_a_01678",740,916,474,502,617,546,716,1171,737
"Scap_LM7D7_a_01679",396063,471941,432831,227717,297916,281981,305397,249395,283359
"Scap_LM7D7_a_01680",95743,114941,65548,66135,88890,81709,79334,56022,71649
"Scap_LM7D7_a_01681",12994,16704,12020,16660,21436,20030,19129,23192,19761
"Scap_LM7D7_a_01682",5869,7200,5235,4281,5268,4556,4058,4021,3941
"Scap_LM7D7_a_01683",83157,89199,52765,51379,65650,59205,61940,66501,58878
"Scap_LM7D7_a_01684",3133,3565,2988,6631,5610,6071,11488,13358,17203
"Scap_LM7D7_a_01685",1664,1748,1709,5151,2535,2100,9309,3097,2208
"Scap_LM7D7_a_01686",5318,5534,5071,15071,7749,6657,25018,8779,6124
"Scap_LM7D7_a_01687",3573,3810,3489,8736,5371,4415,13842,5217,3645
"Scap_LM7D7_a_01688",2433,3145,2973,12507,9505,11939,15267,15787,37890
"Scap_LM7D7_a_01689",5959,7646,6734,49435,36442,47228,47164,44152,109332
"Scap_LM7D7_a_01690",3298,3673,3470,29985,21985,29742,28279,24712,60839
"Scap_LM7D7_a_01691",4357,4898,4952,39860,30050,40525,39930,32862,79331
"Scap_LM7D7_a_01692",5874,6259,6636,56291,38946,51975,54106,46082,108519
"Scap_LM7D7_a_01693",6178,7829,9045,75841,49918,67371,60496,54314,124009
"Scap_LM7D7_a_01694",1685,2845,2581,20094,11582,17427,15258,15852,35329
"Scap_LM7D7_a_01695",629,921,715,6079,3613,5326,4824,5223,11135
"Scap_LM7D7_a_01696",3046,4417,3511,31755,18797,30880,20777,20779,46393
"Scap_LM7D7_a_01697",7277,8478,7963,65034,42057,71688,42284,42610,86051
"Scap_LM7D7_a_01698",2237,2335,2277,14444,9496,16691,11370,11770,21516
"Scap_LM7D7_a_01699",14066,15102,13032,59810,47949,73810,50456,32043,71745
"Scap_LM7D7_a_01700",176977,201812,200696,119606,194455,174570,126452,23870,91514
"Scap_LM7D7_a_01701",903,866,611,527,607,545,904,719,855
"Scap_LM7D7_a_01702",479960,564647,633077,693723,714711,654935,525941,296675,501414
"Scap_LM7D7_a_01703",757373,932246,1129290,1094461,1038797,971214,772081,496205,792854
"Scap_LM7D7_a_01704",266548,317490,284318,330596,308702,294031,257180,161024,241886
"Scap_LM7D7_a_01705",121641,136486,164885,154488,143777,140818,123945,70284,106467
"Scap_LM7D7_a_01706",5083,6297,6378,7217,6864,7704,6715,6839,8059
"Scap_LM7D7_a_01707",38321,42174,37555,42317,63978,58693,49331,48394,48472
"Scap_LM7D7_a_01708",41657,46292,34095,48284,67245,58420,57335,55123,54687
