"","Scap_PJ_019","Scap_PJ_020","Scap_PJ_021","Scap_PJ_022","Scap_PJ_023","Scap_PJ_024","Scap_PJ_025","Scap_PJ_026","Scap_PJ_027"
"Scap_2C01_ad_01742",24465,25276,19576,38388,32133,37161,42741,45639,44157
"Scap_2C01_ad_01743",188735,177096,140024,293287,246904,305739,297779,317142,296073
"Scap_2C01_ad_01744",40843,42605,36444,46203,40429,48742,44057,46903,44781
"Scap_2C01_ad_01745",1669,1688,1519,7226,6455,7679,8335,8377,7690
"Scap_2C01_ad_01746",655,704,584,3390,2838,3158,2801,2962,2866
"Scap_2C01_ad_01747",456,506,479,3226,2753,3127,2757,2976,2807
"Scap_2C01_ad_01748",331,361,333,3008,2403,2441,2381,2469,2491
"Scap_2C01_ad_01749",131,157,150,2550,1970,2142,1853,1866,1841
"Scap_2C01_ad_01750",805,803,785,1004,1034,1111,991,1002,1003
"Scap_2C01_ad_01751",18879,21777,23529,12979,13294,15065,14021,13851,13341
"Scap_2C01_ad_01752",12177,14790,15811,6866,7152,8288,6982,6674,6725
"Scap_2C01_ad_01753",9284,10269,8880,12099,10065,12652,13507,15702,14808
"Scap_2C01_ad_01754",525,529,507,211,220,277,91,103,89
"Scap_2C01_ad_01755",18674,20205,17647,15614,15963,20415,26849,26720,24452
"Scap_2C01_ad_01756",46100,44493,36983,29130,24252,25627,32230,38253,38365
"Scap_2C01_ad_01757",11641,13498,12867,19140,16500,20353,27691,30698,26004
"Scap_2C01_ad_01758",5634,5976,5105,7076,6714,7996,9255,9902,9438
"Scap_2C01_ad_01759",4150,4428,3782,5704,5287,6140,8339,8353,8027
"Scap_2C01_ad_01760",1650,1882,1681,2984,2554,2978,2476,2577,2679
"Scap_2C01_ad_01761",17966,23536,26775,40814,50776,53667,47680,44223,40407
"Scap_2C01_ad_01762",28608,29094,24362,28325,25125,30320,31441,34560,32539
"Scap_2C01_ad_01763",21102,21853,18591,22121,19278,22067,20759,23442,22373
"Scap_2C01_ad_01764",5559,5555,4913,6126,5398,6337,6973,6947,6537
"Scap_2C01_ad_01765",2272,2295,2197,3301,3157,3597,3817,3977,3896
"Scap_2C01_ad_01766",2634,2514,2294,4601,3886,4687,4657,4875,4526
"Scap_2C01_ad_01767",255361,267760,233674,109837,108168,137264,103026,110148,99072
"Scap_2C01_ad_01768",3596,4943,3311,34156,30718,36812,20495,17445,17603
"Scap_2C01_ad_01769",3038,4320,2963,27825,24915,31887,18868,15187,14086
"Scap_2C01_ad_01770",1981,2351,1870,4508,3974,4660,4072,4563,4785
"Scap_2C01_ad_01771",16303,19850,19263,100454,95319,98417,161546,157951,154899
"Scap_2C01_ad_01772",2360,3157,3674,59606,60270,64969,126926,117001,108362
"Scap_2C01_ad_01773",5130,5806,5589,5909,5823,7136,8236,8987,8330
"Scap_2C01_ad_01774",30797,32522,30331,37720,34384,42423,42941,52239,46361
"Scap_2C01_ad_01775",1316,1655,1708,2463,2202,2649,2719,2892,2766
"Scap_2C01_ad_01776",6858,6847,5985,6155,5986,6951,5148,5600,5395
"Scap_2C01_ad_01777",55156,64380,61777,53463,50328,61190,49217,50532,48229
"Scap_2C01_ad_01778",8933,10450,11194,9402,10064,10750,8436,7805,8297
"Scap_2C01_ad_01779",11230,13688,14900,12275,13286,14246,11473,10719,11039
"Scap_2C01_ad_01780",44264,52258,57669,42670,47812,52572,43542,38612,38439
"Scap_2C01_ad_01781",10095,11281,12669,9146,9934,12279,10702,9600,8998
"Scap_2C01_ad_01782",2890,3343,3581,2488,2596,3027,3090,2739,2731
"Scap_2C01_ad_01783",17902,19504,17944,14175,13836,14040,13519,13568,13697
"Scap_2C01_ad_01784",18444,18193,16771,11481,10795,11256,11721,12828,14033
"Scap_2C01_ad_01785",13106,14416,12013,8343,6888,7369,6871,7944,8297
"Scap_2C01_ad_01786",20137,21625,19726,10667,8378,9792,9069,9767,9593
"Scap_2C01_ad_01787",6392,6913,5922,6512,6309,7027,6043,6843,6899
"Scap_2C01_ad_01788",46519,50802,46627,46297,41967,51453,66957,72404,66608
"Scap_2C01_ad_01789",2372,2495,1962,5977,5012,5407,6261,6730,7041
"Scap_2C01_ad_01790",225,229,239,679,624,838,997,953,890
"Scap_2C01_ad_01791",8808,10277,10048,13065,11975,13499,16244,17735,17052
"Scap_2C01_ad_01792",2022,2126,1700,2479,2301,2987,3001,3535,3522
"Scap_2C01_ad_01793",3234,3502,3697,5117,4729,5302,7065,7379,6766
"Scap_2C01_ad_01794",51046,47868,40690,22410,19849,23888,18539,21689,20150
"Scap_2C01_ad_01795",6910,6132,5779,3121,2884,3489,2593,2985,2725
"Scap_2C01_ad_01796",39214,37253,30780,18600,15886,18589,13435,15572,15092
"Scap_2C01_ad_01797",46396,44806,37088,23846,20559,22856,15779,18493,18564
"Scap_2C01_ad_01798",1020,929,931,545,540,731,480,501,451
"Scap_2C01_ad_01799",18613,20550,17945,17007,15334,16452,16536,18655,19360
"Scap_2C01_ad_01800",8793,9754,9139,8277,7555,8164,8255,9247,9320
"Scap_2C01_ad_01801",4522,4759,4876,4672,4455,5872,5646,5798,5480
"Scap_2C01_ad_01802",460,404,393,616,515,488,594,578,634
"Scap_2C01_ad_01803",3901,3980,3372,4549,3711,4384,5131,5410,5278
"Scap_2C01_ad_01804",22664,25346,25315,27648,25618,32334,39331,39924,38088
"Scap_2C01_ad_01805",10707,11873,12300,11945,11292,13445,12979,13324,12737
"Scap_2C01_ad_01806",2546,2934,3683,2502,2997,3325,3351,2973,2791
"Scap_2C01_ad_01807",3940,4309,4155,3711,3730,4370,4080,4050,3902
"Scap_2C01_ad_01808",1609,1789,1493,3534,3556,4142,5741,5367,5253
"Scap_2C01_ad_01809",1261,1363,1189,4148,4540,6115,7069,6761,5770
"Scap_2C01_ad_01810",25701,28126,25600,58933,51903,56761,94591,102859,95766
"Scap_2C01_ad_01811",7032,7996,7749,18138,16573,19731,36061,38172,34407
"Scap_2C01_ad_01812",19602,23095,22208,49536,45652,53761,93620,99479,90410
"Scap_2C01_ad_01813",38099,43241,36908,87460,78383,88914,140494,153152,149641
"Scap_2C01_ad_01814",14094,16747,14524,34280,31602,36480,56179,61043,62067
"Scap_2C01_ad_01815",14695,15532,14301,7019,5662,6998,6646,6608,6622
"Scap_2C01_ad_01816",6351,6146,5518,21291,20750,34642,42176,38474,32760
"Scap_2C01_ad_01817",1209,1382,1079,1442,1142,1435,1207,1315,1422
"Scap_2C01_ad_01818",20392,25247,21695,87232,68061,71890,81794,93997,86603
"Scap_2C01_ad_01819",4902,6506,5676,20759,16082,17198,20000,21313,20456
"Scap_2C01_ad_01820",10151,13506,12973,42367,34926,41204,50944,52710,46988
"Scap_2C01_ad_01821",3612,4528,4095,5540,5934,7548,7345,7104,6964
"Scap_2C01_ad_01822",3401,4288,4333,5297,6173,7840,7329,6986,6652
"Scap_2C01_ad_01823",46308,50140,39742,80990,67520,82565,68354,75815,73267
"Scap_2C01_ad_01824",5039,5947,5498,6418,5817,7035,7226,7325,6684
"Scap_2C01_ad_01825",5570,6566,5559,6325,5579,7225,7813,8712,8652
"Scap_2C01_ad_01826",4739,5411,4850,3093,2586,3138,4535,4999,4875
"Scap_2C01_ad_01827",2976,3114,2579,2063,1877,1942,1747,1974,1998
"Scap_2C01_ad_01828",2282,2261,2210,14302,15148,21386,27995,25154,21616
"Scap_2C01_ad_01829",11505,11542,9438,14902,12810,14698,9702,10837,9901
"Scap_2C01_ad_01830",41267,44152,38363,54078,44323,49127,43035,46909,44643
"Scap_2C01_ad_01831",9395,9756,8335,13312,10535,11714,9214,11162,10999
"Scap_2C01_ad_01832",1674,1407,1355,6825,7594,10315,12518,10245,9677
"Scap_2C01_ad_01833",1329,1388,1312,2209,1734,2070,1421,1698,1744
"Scap_2C01_ad_01834",1252,1186,1061,1075,979,1236,1592,1619,1779
"Scap_2C01_ad_01835",780,812,890,685,674,853,1188,1276,1193
"Scap_2C01_ad_01836",2722,2558,2334,2620,2240,2612,2510,2803,2568
"Scap_2C01_ad_01837",452,461,379,750,684,849,941,975,859
"Scap_2C01_ad_01838",585,638,473,1968,2065,2556,3516,3466,3317
"Scap_2C01_ad_01839",2798,2743,2373,1210,1084,1307,1071,1203,1213
"Scap_2C01_ad_01840",719,764,655,496,488,688,663,606,573
"Scap_2C01_ad_01841",142,129,153,86,84,170,164,129,100
"Scap_2C01_ad_01842",6945,6818,6343,4619,3823,5128,4401,4780,4521
"Scap_2C01_ad_01843",5397,5605,5441,6809,5763,6872,7820,7869,8137
"Scap_2C01_ad_01844",20131,21206,15145,22534,18960,19838,17071,21106,23137
"Scap_2C01_ad_01845",1402747,1415935,1342644,1532164,1480507,2020257,1762536,2198312,1880728
"Scap_2C01_ad_01846",1235,1068,904,1202,940,1232,1215,1363,1322
"Scap_2C01_ad_01847",14328,14993,10781,17110,13882,13960,11507,14640,16568
"Scap_2C01_ad_01848",92794,101714,99606,758928,841627,1092288,1544898,1414641,1396990
"Scap_2C01_ad_01849",6,7,10,11,8,8,7,7,5
"Scap_2C01_ad_01850",12232,15555,19005,92613,120289,164583,219550,177088,171346
"Scap_2C01_ad_01851",29606,30567,23276,32509,28295,30539,26382,32070,33507
"Scap_2C01_ad_01852",17128,15383,11127,5123,5300,6343,5020,4588,4451
"Scap_2C01_ad_01853",510,569,523,584,475,691,673,713,591
"Scap_2C01_ad_01854",970015,1043669,778705,1559810,1350896,1472418,1193852,1373388,1342567
"Scap_2C01_ad_01855",1322,1418,1365,2977,3070,4088,5468,4643,4626
"Scap_2C01_ad_01856",20313,21436,21938,50666,55201,66271,87984,75044,69888
"Scap_2C01_ad_01857",2180,2469,2598,6077,6945,7955,10148,8176,8908
"Scap_2C01_ad_01858",8479,8540,7623,11271,9558,12635,12727,13041,12638
"Scap_2C01_ad_01859",9813,9601,8933,7408,6919,8601,9308,9984,9592
"Scap_2C01_ad_01860",542730,566723,492593,73810,72117,82050,91105,96636,95422
"Scap_2C01_ad_01861",790353,818624,716164,62302,59307,68629,93373,99236,99212
"Scap_2C01_ad_01862",284948,291900,256498,25276,24210,27998,36302,36817,35977
"Scap_2C01_ad_01863",306180,324475,308089,22997,22620,28072,36275,38272,35917
"Scap_2C01_ad_01864",1483207,1564892,1308270,121750,114423,131510,171861,184140,182547
"Scap_2C01_ad_01865",256464,274766,226640,30394,30060,35985,51969,51701,46028
"Scap_2C01_ad_01866",778,871,693,612,539,717,635,655,647
"Scap_2C01_ad_01867",28356,27788,22917,30448,28240,36991,40346,40338,39939
"Scap_2C01_ad_01868",1277,1181,925,1462,1179,1434,1535,1751,1494
"Scap_2C01_ad_01869",18435,18637,16058,24591,21772,24627,27074,28421,27470
"Scap_2C01_ad_01870",1258,1215,1081,1681,1383,2318,2286,2211,1780
"Scap_2C01_ad_01871",87961,89203,67065,67483,60413,66504,66729,77947,78588
"Scap_2C01_ad_01873",11712,12308,10880,11438,10052,11790,14749,15144,14480
"Scap_2C01_ad_01874",8551,9033,8295,11002,10099,12058,13885,14167,13205
"Scap_2C01_ad_01875",12673,13121,12290,17129,15744,19264,20167,22292,19683
"Scap_2C01_ad_01876",11103,12314,12195,8646,8325,10789,11342,11915,11863
"Scap_2C01_ad_01877",29162,29030,25867,13411,12195,14683,14185,15866,15582
"Scap_2C01_ad_01878",12787,12154,10809,8556,7550,8520,8595,9268,9280
"Scap_2C01_ad_01879",11417,11835,11231,8311,7625,8522,8718,9469,9773
"Scap_2C01_ad_01880",4281,4670,4859,3868,3776,4628,5355,5195,5135
"Scap_2C01_ad_01881",27607,27759,25551,23207,22066,26729,32964,34270,32375
"Scap_2C01_ad_01882",25517,25420,22389,23668,21649,26283,26855,27931,27089
"Scap_2C01_ad_01883",5799,5846,5577,7719,6645,8470,6389,7395,6348
"Scap_2C01_ad_01884",12508,13148,11533,16726,14287,17588,12993,14666,12863
"Scap_2C01_ad_01885",4355,4399,3543,8303,7177,9541,9451,9506,9084
"Scap_2C01_ad_01886",7208,7220,6860,4982,4750,5560,6020,6345,6305
"Scap_2C01_ad_01887",67718,66504,59714,39032,37223,44434,44552,47889,47314
"Scap_2C01_ad_01888",599398,568943,483745,138064,138461,166979,16796,19909,18592
"Scap_2C01_ad_01889",38120,47722,36176,84317,70456,82230,69340,77451,73194
"Scap_2C01_ad_01890",710,734,664,996,946,1240,1098,1159,1103
"Scap_2C01_ad_01891",854,735,734,736,710,836,672,719,807
"Scap_2C01_ad_01892",22448,23926,19920,16280,14679,15869,14376,16719,16469
"Scap_2C01_ad_01893",4026,4278,3929,3357,3134,3973,3947,4017,4035
"Scap_2C01_ad_01894",33941,34273,29520,18339,15844,18889,21041,24080,23643
"Scap_2C01_ad_01895",17345,16448,14899,17621,15666,19212,19013,20578,18687
"Scap_2C01_ad_01896",2479,2869,2993,3094,2948,3371,3059,2942,2933
"Scap_2C01_ad_01897",2404,2831,2734,2891,2853,3018,2871,2960,3049
"Scap_2C01_ad_01898",15560,16860,15738,22491,20207,22673,23718,26285,25248
"Scap_2C01_ad_01899",8270,8904,8062,7080,6606,7880,8163,8793,8666
"Scap_2C01_ad_01900",1899,1873,1799,2579,2285,3068,3914,3610,3625
"Scap_2C01_ad_01901",7211,7449,6237,5879,5451,6231,5813,6346,6222
"Scap_2C01_ad_01902",4112,3775,3086,2226,1856,2264,2064,2249,2527
"Scap_2C01_ad_01903",19124,18818,15988,13024,11873,13606,13656,15214,14471
"Scap_2C01_ad_01904",5866,5933,5413,3999,3625,4642,4633,5034,4830
"Scap_2C01_ad_01905",39945,43393,41416,39643,34339,45065,55757,56743,49863
"Scap_2C01_ad_01906",96996,104406,95494,134216,110420,119728,155972,158727,147522
"Scap_2C01_ad_01907",12763,14374,12486,17587,14473,15865,20301,21364,20696
"Scap_2C01_ad_01908",10124,9784,8999,9904,8643,10141,10456,10975,11223
"Scap_2C01_ad_01909",8405,8397,7213,6764,5935,6464,7056,7530,7385
"Scap_2C01_ad_01910",71115,75731,59759,206794,157369,162507,206757,246963,254259
"Scap_2C01_ad_01911",1962,2188,2032,2069,2060,2554,2735,2879,2727
"Scap_2C01_ad_01912",5773,5706,4936,4825,4172,5007,5130,5596,5562
"Scap_2C01_ad_01913",6018,6340,5765,5549,4998,6396,5290,5367,5035
"Scap_2C01_ad_01914",4936,5652,5649,9683,10595,15209,17704,16242,14318
"Scap_2C01_ad_01915",3884,4562,4236,8998,9228,11982,13189,11972,11199
"Scap_2C01_ad_01916",13498,13140,11867,13376,11608,13173,17859,18469,18667
"Scap_2C01_ad_01917",11470,11134,9795,13917,12083,13997,17559,17608,17989
"Scap_2C01_ad_01918",227,237,219,203,211,243,453,457,437
"Scap_2C01_ad_01919",193189,183473,152339,159017,139679,159334,159712,182497,177111
"Scap_2C01_ad_01920",5159,5189,4983,3921,3559,4305,5018,5319,5097
"Scap_2C01_ad_01921",9429,9561,7722,8037,7082,7851,8228,9204,8642
"Scap_2C01_ad_01922",1550,1511,1352,1441,1289,1572,1651,1592,1530
"Scap_2C01_ad_01923",1952,1792,1766,1582,1262,1741,1961,2127,1888
"Scap_2C01_ad_01924",5829,5734,5076,4513,4030,4709,5649,6091,5875
"Scap_2C01_ad_01925",2454,2474,2010,1973,1713,1890,2229,2491,2555
"Scap_2C01_ad_01926",7433,8038,6290,4621,4214,4577,4625,5510,4990
"Scap_2C01_ad_01927",4763,5093,4342,3173,2945,3498,3741,4149,3540
"Scap_2C01_ad_01928",5849,6070,5165,3526,3597,4159,4464,4972,4048
"Scap_2C01_ad_01929",11082,10095,9290,7474,6940,8156,8381,9477,8682
"Scap_2C01_ad_01930",239,245,223,286,243,316,236,308,289
"Scap_2C01_ad_01931",1143,1134,1015,1700,1691,1977,1894,2104,2010
"Scap_2C01_ad_01932",6212,6434,4887,7835,6906,7614,7853,8966,8869
"Scap_2C01_ad_01933",7755,8072,6270,11353,9871,11065,10924,12253,11703
"Scap_2C01_ad_01934",21197,22022,17387,19023,17444,20582,20209,21541,20981
"Scap_2C01_ad_01935",1116,1083,1056,1222,1170,1426,1738,1888,1774
"Scap_2C01_ad_01936",54326,53681,45937,51973,45378,52826,55065,56988,57858
"Scap_2C01_ad_01937",5835,7764,7184,3138,2767,3310,3420,3895,3912
"Scap_2C01_ad_01938",64926,87440,80124,9045,8171,8950,10603,10782,11090
"Scap_2C01_ad_01939",27295,36380,33048,3247,2762,3189,3745,4188,4059
"Scap_2C01_ad_01940",20353,26927,23792,2437,2170,2721,3131,3527,3234
"Scap_2C01_ad_01941",1821,1943,1728,1986,1601,2001,1739,2020,1906
"Scap_2C01_ad_01942",9158,7709,6306,32241,25370,30613,18761,19093,20493
"Scap_2C01_ad_01943",1229,1308,1155,1396,1223,1437,1914,1962,1821
"Scap_2C01_ad_01944",1390,1324,1279,1665,1382,1771,2162,2163,1930
"Scap_2C01_ad_01945",761,641,612,611,536,748,1012,1028,937
"Scap_2C01_ad_01946",601,585,473,465,410,534,681,679,705
"Scap_2C01_ad_01947",7220,8349,7224,8274,8304,10151,9161,8939,9164
"Scap_2C01_ad_01948",41649,47291,40950,55102,51357,55543,39826,48352,48222
"Scap_2C01_ad_01949",14085,14374,13171,16046,15247,18390,14723,17006,15985
"Scap_2C01_ad_01950",4771,4797,4194,2787,2288,3129,2278,2466,2270
"Scap_2C01_ad_01951",4860,5002,4083,2872,2636,3228,2348,2575,2501
"Scap_2C01_ad_01952",196543,192404,138502,63218,53678,57980,58071,63314,65974
"Scap_2C01_ad_01953",2777,2936,3039,3069,3215,3723,3418,3273,3318
"Scap_2C01_ad_01954",2174,2443,2617,3512,3624,4092,3427,3146,3008
"Scap_2C01_ad_01955",16617,16163,14125,6652,6098,7831,7331,8336,8376
"Scap_2C01_ad_01956",6569,6157,5707,27080,28467,40809,39202,35756,29741
"Scap_2C01_ad_01957",1710,1885,1791,2918,3246,4174,4033,3968,3600
"Scap_2C01_ad_01958",2076,2400,2061,2654,2661,3259,3262,3169,3094
"Scap_2C01_ad_01959",4927,5330,4415,5897,5836,6146,6454,6988,7427
"Scap_2C01_ad_01960",12187,13501,11677,17878,18158,22476,22294,21620,20871
"Scap_2C01_ad_01961",13427,13276,11613,12398,11114,13680,11165,11517,11119
"Scap_2C01_ad_01962",291,283,271,264,228,303,320,315,291
"Scap_2C01_ad_01963",4701,4625,4418,5604,4663,6148,6697,7317,7001
"Scap_2C01_ad_01964",5518,5618,5204,5288,4484,5451,6379,6822,6247
"Scap_2C01_ad_01965",10498,11115,10742,11065,9570,11058,12700,13627,12842
"Scap_2C01_ad_01966",6674,6974,6537,8921,7870,9613,10148,10392,9800
"Scap_2C01_ad_01967",14508,15185,11675,17719,14948,15460,14761,16900,17351
"Scap_2C01_ad_01968",6943,7766,6681,7355,6224,7197,8457,9171,9083
"Scap_2C01_ad_01969",14844,16560,13303,16661,13609,15100,16693,18803,19116
"Scap_2C01_ad_01970",1572,1447,1367,1365,1280,2016,2405,2162,1944
"Scap_2C01_ad_01971",12207,11413,10748,14531,15167,20861,23676,22124,19984
"Scap_2C01_ad_01972",4312,4374,4112,8355,7598,9183,9816,10478,10291
"Scap_2C01_ad_01973",77946,76201,64668,181624,166595,200507,154802,152707,151047
"Scap_2C01_ad_01974",70707,70859,60274,56544,50355,57309,91972,105806,107147
"Scap_2C01_ad_01975",59748,56777,46228,52459,45683,51298,74608,87027,83233
"Scap_2C01_ad_01976",20072,19888,17154,10856,9304,11589,9360,10110,9784
"Scap_2C01_ad_01977",17610,17248,15224,11922,10361,12524,9431,10747,10261
"Scap_2C01_ad_01978",14566,14778,12292,11398,9985,11383,12078,13872,13434
"Scap_2C01_ad_01979",12796,13102,11792,12216,11043,13213,13510,14621,13385
"Scap_2C01_ad_01980",16757,16626,14685,15373,13837,15179,14485,15935,15544
"Scap_2C01_ad_01981",9366,9516,9047,10187,9944,12601,11752,12006,11720
"Scap_2C01_ad_01982",10584,9870,7943,12204,10025,10305,11117,12297,12615
"Scap_2C01_ad_01983",10110,10453,10363,11149,10140,13349,13667,13430,11773
"Scap_2C01_ad_01984",84852,86690,76774,88345,78832,89814,78569,77824,71952
"Scap_2C01_ad_01985",46229,47948,40874,42895,39174,43503,34778,37053,37641
"Scap_2C01_ad_01986",41726,43511,40761,41352,39569,47539,39506,40915,37760
"Scap_2C01_ad_01987",33947,37341,33789,35104,31737,38139,32079,33521,32019
"Scap_2C01_ad_01988",4399,5033,5593,2331,2949,3220,7253,6693,6270
"Scap_2C01_ad_01989",1144,1257,1640,1021,1498,1616,3049,2311,2223
"Scap_2C01_ad_01990",4267,5012,4960,2980,3422,3721,7541,7247,6893
"Scap_2C01_ad_01991",3713,3899,3287,8617,6715,7451,7938,8802,8239
"Scap_2C01_ad_01992",9513,9864,9404,6954,6091,7339,7305,7811,7731
"Scap_2C01_ad_01993",105309,106326,95525,84941,75959,86274,64617,65829,61037
"Scap_2C01_ad_01994",3656,4034,3442,1975,1767,2043,2081,2201,2299
"Scap_2C01_ad_01995",13853,13825,11906,10040,8720,10544,11157,12109,11640
"Scap_2C01_ad_01996",10913,11288,8996,7245,6233,7113,7442,8193,7859
"Scap_2C01_ad_01997",189,221,164,181,134,186,151,154,128
"Scap_2C01_ad_01998",21196,21843,19169,15538,13629,15406,16648,18640,18504
"Scap_2C01_ad_01999",7231,7446,6348,6422,5203,6273,5420,5828,6567
"Scap_2C01_ad_02000",2246,2311,1940,6939,5813,6854,13260,15156,14281
"Scap_2C01_ad_02001",582,555,435,996,894,999,1331,1447,1439
"Scap_2C01_ad_02002",1310,1424,1585,2030,1797,2044,2438,2238,2282
"Scap_2C01_ad_02003",2621,2618,2133,1976,1780,2074,1663,1943,1973
"Scap_2C01_ad_02004",10478,11136,9667,10821,9470,12218,11726,12097,11466
"Scap_2C01_ad_02005",951,956,762,1886,1822,1931,2031,2046,2157
"Scap_2C01_ad_02006",1726,1727,1327,3222,3086,3447,3883,4172,4018
"Scap_2C01_ad_02007",2447,2369,1996,4332,3840,4494,5028,5490,5330
"Scap_2C01_ad_02008",26076,26835,22521,29417,26548,29457,28740,33289,32971
"Scap_2C01_ad_02009",6202,5894,4834,5618,4837,5774,9530,10086,9693
"Scap_2C01_ad_02010",3513,3346,3094,3246,3013,4044,6788,6760,6099
"Scap_2C01_ad_02011",1479,1263,1272,1382,1265,1846,3252,3031,2509
"Scap_2C01_ad_02012",9566,9064,8515,9073,8214,11444,17611,16831,15145
"Scap_2C01_ad_02013",3341,3156,2939,3227,2917,3805,5473,5651,5504
"Scap_2C01_ad_02014",7556,7291,6127,7490,6706,8311,12069,12173,12310
"Scap_2C01_ad_02015",22477,21014,19471,21959,22211,29446,41786,39773,38259
"Scap_2C01_ad_02016",2604,2258,1983,3562,3788,5059,5937,5612,5302
"Scap_2C01_ad_02017",15380,15781,11914,16298,13946,15450,12978,16002,17782
"Scap_2C01_ad_02018",4339,4086,3460,4211,3991,4796,3984,4498,4126
"Scap_2C01_ad_02019",874,832,777,940,869,1299,1077,1156,939
"Scap_2C01_ad_02020",2346,2330,2047,2217,1954,2173,1828,2015,1931
"Scap_2C01_ad_02021",2389,2468,2006,1722,1687,1698,1351,1686,1679
"Scap_2C01_ad_02022",110,107,117,111,78,197,107,116,85
"Scap_2C01_ad_02023",27599,29134,22111,32334,27726,29354,25100,30526,31835
"Scap_2C01_ad_02024",2111,2170,1958,1239,1162,1480,1530,1607,1483
"Scap_2C01_ad_02025",160,145,146,138,89,99,107,118,98
"Scap_2C01_ad_02026",14246,14910,10749,17026,13821,13931,11445,14546,16446
"Scap_2C01_ad_02027",104813,112006,106079,794037,866328,1129510,1574390,1474380,1451248
"Scap_2C01_ad_02028",4,5,8,3,3,8,4,6,4
"Scap_2C01_ad_02029",12148,15410,18913,91057,118184,162521,215826,175685,168589
"Scap_2C01_ad_02030",22977,23812,18626,25652,22442,24182,20898,25399,25563
"Scap_2C01_ad_02031",5419,5685,4623,6000,5130,6073,5970,6708,6740
"Scap_2C01_ad_02032",15593,15397,13219,13975,12405,15114,14753,16184,15131
"Scap_2C01_ad_02033",8167,7928,7625,7603,7011,9087,8405,9301,8456
"Scap_2C01_ad_02034",989,903,801,907,786,1179,834,828,776
"Scap_2C01_ad_02035",22495,23472,16814,25721,21415,21872,18578,23195,26484
"Scap_2C01_ad_02036",3948,3758,3253,3302,2818,3526,4260,4774,4230
"Scap_2C01_ad_02037",810,783,829,782,706,1087,1353,1388,1097
"Scap_2C01_ad_02038",732,737,687,670,630,721,1084,1095,898
"Scap_2C01_ad_02039",25,16,12,26,27,19,18,19,23
"Scap_2C01_ad_02040",17202,17694,13334,18941,16008,17415,15236,18488,20469
"Scap_2C01_ad_02041",4038,4728,4846,1479,1318,2060,2550,2656,2424
"Scap_2C01_ad_02042",499,473,445,675,622,775,1279,1429,1423
"Scap_2C01_ad_02043",34578,36316,27018,39814,34199,36231,31216,37927,40429
"Scap_2C01_ad_02044",300,283,220,220,179,231,219,226,223
"Scap_2C01_ad_02045",1304,1253,1038,846,711,889,762,817,883
"Scap_2C01_ad_02046",113,110,129,103,84,119,120,91,96
"Scap_2C01_ad_02047",641,603,446,631,539,578,599,711,693
"Scap_2C01_ad_02048",558,513,425,649,546,737,706,734,707
"Scap_2C01_ad_02049",1255808,1272745,1187784,1427790,1371394,1880200,1613180,2018983,1724180
"Scap_2C01_ad_02050",11412,11341,9041,21098,17534,21018,18995,21288,20041
"Scap_2C01_ad_02051",2525,2508,2045,5032,4017,5354,4946,5023,4568
"Scap_2C01_ad_02052",116,145,155,40,39,76,52,66,54
"Scap_2C01_ad_02053",2230,2314,2136,2068,1892,2407,2930,3073,2640
"Scap_2C01_ad_02054",5421,5234,4977,5448,4918,6179,7234,7400,6506
"Scap_2C01_ad_02055",2435,2437,1954,2794,2400,2619,2696,2962,2737
"Scap_2C01_ad_02056",7197,7148,6014,8812,8130,8850,9023,9580,9209
"Scap_2C01_ad_02057",6870,6930,5675,8775,7655,8325,7859,8567,8377
"Scap_2C01_ad_02058",672,754,645,878,767,904,802,811,806
"Scap_2C01_ad_02059",225,179,199,193,175,204,169,175,166
"Scap_2C01_ad_02060",134,140,124,193,158,197,221,225,185
"Scap_2C01_ad_02061",1982,1780,1687,2906,2448,3273,3077,3384,3116
"Scap_2C01_ad_02062",194,198,186,204,208,280,301,264,225
"Scap_2C01_ad_02063",113,112,108,153,149,184,176,197,181
"Scap_2C01_ad_02064",942,1004,861,1590,1515,1761,1836,2057,1929
"Scap_2C01_ad_02065",317,298,281,588,626,771,838,839,867
"Scap_2C01_ad_02066",624,582,456,1202,872,1360,1331,1354,1235
"Scap_2C01_ad_02067",7593,7848,6719,8016,7188,8726,9115,10773,9917
"Scap_2C01_ad_02068",8468,8687,6959,8362,7291,7948,8150,10132,10300
"Scap_2C01_ad_02069",1837,1697,1579,1490,1274,1830,1587,1589,1436
"Scap_2C01_ad_02070",735,857,708,1016,945,999,1088,1163,1113
"Scap_2C01_ad_02071",1752,1852,1700,1142,1048,1186,1505,1445,1427
"Scap_2C01_ad_02072",154076,151516,132720,141692,136696,167144,91160,101642,93683
"Scap_2C01_ad_02073",12926,12418,11326,10618,9630,11895,10381,11093,11099
"Scap_2C01_ad_02074",974,916,887,832,702,1030,956,989,875
"Scap_2C01_ad_02075",3625,3132,3153,4599,3983,5398,5013,4949,4530
"Scap_2C01_ad_02076",9631,9069,7044,12005,9301,10229,9063,9472,9616
"Scap_2C01_ad_02077",2080,1991,2127,3055,2804,4005,4225,4066,3846
"Scap_2C01_ad_02078",250,253,240,274,237,294,385,415,444
"Scap_2C01_ad_02079",1116,1160,1073,1814,1597,2432,2205,2397,2023
"Scap_2C01_ad_02080",31,30,25,29,38,48,47,58,46
"Scap_2C01_ad_02081",46,42,29,59,45,54,61,54,61
"Scap_2C01_ad_02082",10168,9824,12042,45477,55456,56326,38890,29412,30523
